,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,,
5275002,8.90262E-06,1.182744186,1.565978714,68970.36882,0.614016934,,,
5276002,1.79297E-05,1.827576654,2.278981012,43350.22351,0.7772547,,,
5277002,1.08169E-05,1.35193349,2.290456114,72047.77224,0.779337088,,,
5278002,8.30305E-06,1.641210547,2.147416634,90595.17272,0.752216547,,,
5279002,1.72466E-05,1.953672876,2.592988604,48049.51354,0.828692648,,,
5280002,2.07992E-05,1.823571707,2.187602377,36544.3363,0.760094054,,,
5281002,6.96317E-06,1.387060132,1.85316029,98819.52192,0.68809706,,,
5282002,1.99142E-05,1.814261183,2.223764862,38515.63877,0.767009077,,,
5283002,1.76593E-05,1.804575862,2.064065944,41633.3926,0.735217898,,,
5284002,1.66661E-05,1.913180976,2.253457283,46355.35851,0.772565276,,,
5285002,2.83231E-05,2.402456397,2.905827839,30699.13862,0.869493742,,,
5286002,2.54547E-05,2.306614457,2.774609437,33532.03251,0.853548497,,,
5287002,1.90294E-06,0.633050676,1.286234572,278719.5072,0.530387397,,,
5288002,1.81982E-05,2.269773236,2.809459979,47144.42146,0.857941767,,,
5289002,1.01484E-05,1.168954154,1.41384071,56162.71099,0.5699611,,,
5290002,1.34273E-05,1.632659118,1.921600284,52433.94702,0.704046695,,,
5291002,1.15862E-05,1.837389623,2.134336879,64698.27382,0.749608258,,,
5292002,1.31723E-05,1.821221007,2.118931224,56672.49065,0.746508042,,,
5293002,1.78E-05,2.236409894,2.493654559,45709.45804,0.813630507,,,
5294002,1.4683E-05,1.488063649,2.069166786,50145.22306,0.736284057,,,
5295002,1.3913E-05,1.247823165,1.940577302,50913.348,0.708355978,,,
5296002,1.3311E-05,1.617652772,1.945101568,53292.48861,0.709376141,,,
5297002,2.38887E-05,2.448280126,3.040612923,37015.62582,0.884254185,,,
5298002,2.25443E-05,2.575832219,3.165141401,39768.05929,0.896542924,,,
5299002,1.5185E-05,1.893953456,2.206500288,50294.9342,0.763728132,,,
5300002,5.95346E-06,0.842199168,1.446290003,97362.20281,0.579641838,,,
5301002,2.11513E-05,2.201852362,2.496802164,38490.53991,0.814124419,,,
5302002,1.17339E-05,1.364525333,2.337074314,67124.79839,0.787633341,,,
5303002,1.1852E-05,1.328531137,1.72845942,55464.77637,0.657366246,,,
5304002,1.25166E-05,1.231101803,1.924480311,56301.65787,0.704703835,,,
5305002,1.9555E-05,1.418942206,1.817426084,34748.73989,0.679512883,,,
5306002,1.60041E-05,1.685924238,2.821740329,53702.68294,0.859462119,,,
5307002,1.29013E-05,1.523710901,1.874011501,53717.46054,0.693024421,,,
5308002,1.63432E-05,1.541714822,1.971779895,43769.50722,0.715335591,,,
5309002,4.447E-06,0.740593108,1.112641551,106292.8805,0.472684781,,,
5310002,1.09423E-05,1.078883695,1.547271229,55635.51085,0.60878169,,,
5311002,1.47262E-05,1.617439458,2.193376789,51690.81683,0.761209232,,,
5312002,2.47646E-05,2.360216001,2.794106978,34566.31624,0.856020768,,,
5313002,8.40129E-06,0.933197828,1.275570218,62725.01972,0.526971204,,,
5314002,5.72022E-06,1.810022697,2.311014983,136887.6936,0.783028003,,,
5315002,1.57274E-05,1.068738879,1.910729844,44607.15861,0.701556201,,,
5316002,1.47777E-05,1.528089533,2.322652906,53127.13456,0.785094769,,,
5317002,6.10385E-06,1.038203314,1.673367454,105358.3512,0.643091532,,,
5318002,1.55504E-05,1.9396305,2.659116092,53897.97564,0.838133393,,,
5319002,1.31166E-05,1.512582472,1.92668185,53764.52851,0.705205403,,,
5320002,1.39802E-05,1.617443838,2.108647597,53248.11772,0.744421586,,,
5321002,1.78801E-05,1.756299496,2.162298427,42234.42213,0.755157656,,,
5322002,1.78373E-05,1.184560654,1.972974471,40118.1194,0.715600197,,,
5323002,1.78706E-05,2.119832457,2.492224175,45516.461,0.81340569,,,
5324002,1.10475E-05,1.588781609,2.046647774,66218.53576,0.731551518,,,
5325002,2.23361E-05,1.945897208,2.493168792,36423.23957,0.813554183,,,
5326002,1.17515E-05,1.565093663,1.970303752,60843.94729,0.715008351,,,
5327002,1.78853E-05,1.853465634,2.332324395,43991.33494,0.786799966,,,
5328002,1.24038E-05,1.308153292,1.681516678,52018.66516,0.645230286,,,
5329002,6.65527E-06,1.089174603,1.432134619,86463.42588,0.575437818,,,
5330002,5.61129E-06,0.980702162,1.256632125,92824.18818,0.520863134,,,
5331002,1.10358E-05,1.649131419,2.275154725,70366.88734,0.77655678,,,
5332002,1.55222E-05,1.574876059,1.982729531,46240.48652,0.717753842,,,
5333002,1.40149E-05,1.164652844,4.764344593,69735.43028,0.977336689,,,
5334002,2.19519E-05,1.777466532,5.175836356,44864.89099,0.984868369,,,
5335002,1.0576E-05,0.923546511,1.520496657,56845.57993,0.601200404,,,
5336002,1.56112E-05,1.799152196,2.762170153,54572.97005,0.851951925,,,
5337002,1.77751E-05,1.869243734,2.150916559,42357.70946,0.752910777,,,
5338002,5.76993E-06,0.57091982,0.918984665,69854.30924,0.403054764,,,
5339002,5.34619E-06,1.623516257,2.156529871,141039.0036,0.754020952,,,
5340002,1.78945E-05,1.871427583,2.18307024,42427.25522,0.75921585,,,
5341002,1.82875E-05,1.651097208,2.037389741,39895.46926,0.729586549,,,
5342002,1.50721E-05,2.234085186,2.766268858,56560.23274,0.852479658,,,
5343002,9.497E-06,1.101670945,1.589691552,65344.86347,0.620580012,,,
5344002,1.77934E-05,2.178328959,2.700116705,47419.7377,0.843759286,,,
5345002,1.79253E-05,1.977768229,2.421465863,44740.97893,0.8019963,,,
5346002,1.69757E-05,1.838520746,2.277034598,45765.28387,0.776899894,,,
5347002,7.46521E-06,1.160287524,1.462721449,78294.54393,0.584484966,,,
5348002,1.13072E-05,2.262245399,2.65785503,74108.00718,0.837957625,,,
5349002,1.70956E-05,2.64825527,6.213287669,58177.72362,0.994585648,,,
5350002,1.28666E-05,1.51104614,1.949590871,55211.59285,0.710385684,,,
5351002,1.16421E-05,2.29321317,2.891584397,74543.08322,0.867840283,,,
5352002,9.7045E-06,0.959422892,1.334628994,56229.46767,0.545678598,,,
5353002,6.22744E-06,0.842700329,1.324893352,87135.39236,0.54263024,,,
5354002,1.5373E-05,1.511276247,1.937807535,46037.07016,0.707730065,,,
5355002,1.12415E-05,0.588774746,1.239681505,45843.66534,0.515351047,,,
5356002,1.53192E-05,1.717908602,2.526669835,53446.5874,0.818756421,,,
5357002,1.57066E-05,1.688008602,1.991052502,45814.0403,0.719581249,,,
5358002,1.80281E-05,2.102611367,2.487418901,45076.70502,0.812648761,,,
5359002,1.04214E-05,1.722685626,2.306814074,75064.56803,0.782277967,,,
5360002,1.73377E-05,1.801862914,2.193469333,43905.77315,0.76122707,,,
5361002,1.00761E-05,1.005569986,1.481326834,58546.65047,0.58992111,,,
5362002,1.37589E-05,1.709246299,1.968376238,51935.90885,0.714580608,,,
5363002,8.9653E-06,1.383235976,2.055882914,81815.51453,0.733500395,,,
5364002,2.05684E-05,1.881398638,2.49088419,39536.08295,0.813194875,,,
5365002,9.69076E-06,1.352010719,1.75055294,68412.61297,0.662969901,,,
5366002,1.94225E-05,1.406551808,2.099256208,38229.06472,0.742504228,,,
5367002,1.08992E-05,1.298191666,1.712326538,59933.71684,0.653230771,,,
5368002,1.65787E-05,1.734122828,2.121244925,45056.2312,0.746975595,,,
5369002,1.81452E-05,2.190151599,2.508557912,44968.38012,0.815959341,,,
5370002,1.63665E-05,1.517540957,1.828540393,41682.88564,0.682201777,,,
5371002,1.23006E-05,1.669840864,2.402542727,64943.56624,0.798848048,,,
5372002,2.85469E-05,2.486866016,3.085080233,31134.20868,0.888785522,,,
5373002,9.5808E-06,1.521325274,2.12136385,77968.42921,0.746999608,,,
5374002,1.7418E-05,2.395297229,2.896150636,49854.88039,0.868372363,,,
5375002,5.10667E-06,0.751406873,1.109216777,92330.49603,0.471501488,,,
5376002,6.92492E-06,1.645005875,2.127719975,108056.2506,0.748280413,,,
5377002,1.63826E-05,1.450133892,1.930299944,43096.22728,0.70602827,,,
5378002,1.6145E-05,2.081428567,2.343913666,48858.87185,0.788828585,,,
5379002,1.77785E-05,1.295909456,1.758060159,37396.82339,0.664858302,,,
5380002,5.79285E-06,1.00229417,1.34008682,94492.63959,0.54738139,,,
5381002,1.33314E-05,1.527986192,1.950252882,53297.71451,0.710534325,,,
5382002,1.02402E-05,1.471629417,1.937882359,69114.42376,0.707746988,,,
5383002,1.61494E-05,1.858990374,2.189004392,47083.28688,0.760365202,,,
5384002,1.22426E-05,1.649778588,1.937487851,57803.10029,0.707657756,,,
5385002,1.4589E-05,1.489662737,1.802601216,46329.42656,0.675899522,,,
5386002,1.07607E-05,1.569099539,2.21375302,71102.466,0.765110963,,,
5387002,1.99611E-05,2.084794248,2.549455434,41191.23574,0.822224073,,,
5388002,1.11802E-05,0.238544521,0.952503474,37164.1394,0.415501835,,,
5389002,1.67916E-05,2.473740056,3.353151246,54364.33193,0.912864167,,,
5390002,1.7686E-05,1.099736314,1.743681413,37387.52233,0.66123444,,,
5391002,1.48058E-05,1.478121813,2.013258222,48927.50535,0.724411555,,,
5392002,2.09615E-05,2.03802897,2.435924919,38373.86209,0.804374051,,,
5393002,5.6859E-06,0.898607098,1.275074779,92652.43771,0.526812087,,,
5394002,2.19766E-05,2.369828313,3.011212853,40095.7814,0.881168032,,,
5395002,6.38318E-06,1.597055061,2.387558648,124753.7715,0.796325669,,,
5396002,1.05244E-05,1.423655456,1.814521156,64498.27096,0.678807259,,,
5397002,8.93176E-06,0.182733716,1.13502347,53782.83782,0.480375201,,,
5398002,1.55028E-05,1.526263762,1.842708344,44224.44613,0.685604575,,,
5399002,1.54058E-05,1.718768843,2.050338586,47536.02053,0.732331728,,,
5400002,1.28282E-05,1.298018614,1.830352785,53213.95858,0.682638623,,,
5401002,2.42929E-05,2.217235468,2.910932573,35816.31198,0.870081859,,,
5402002,7.81223E-06,1.155380772,1.697789558,83135.42756,0.649472745,,,
5403002,1.51279E-05,2.017324761,2.414213043,52935.10912,0.800794536,,,
5404002,1.37687E-05,2.268752595,2.555275854,59780.59825,0.823100778,,,
5405002,6.96111E-06,1.337471302,1.734130193,94641.71906,0.658811125,,,
5406002,2.39521E-05,1.178618847,2.101841037,31021.61608,0.743033088,,,
5407002,1.74075E-05,2.536631588,3.256212625,51975.81493,0.904768467,,,
5408002,1.69414E-05,2.150487414,2.430648446,47428.77453,0.803509131,,,
5409002,1.61133E-05,1.519927917,1.927224199,43773.06777,0.705328863,,,
5410002,1.70103E-05,1.784242427,2.196321243,44783.28013,0.761776264,,,
5411002,1.64883E-06,0.440386568,0.887639295,237299.5838,0.391265776,,,
5412002,8.76937E-06,1.382171541,1.857897777,78594.21683,0.689221841,,,
5413002,2.03801E-05,1.970260134,2.479074381,39809.82081,0.811328184,,,
5414002,1.84544E-05,1.700254151,2.116401805,40423.77385,0.74599611,,,
5415002,1.32347E-05,1.311141596,1.590004306,46897.00986,0.62066603,,,
5416002,8.64616E-06,1.089534627,1.476174358,68055.76382,0.588420726,,,
5417002,1.05877E-05,1.408562998,1.79886871,63751.74817,0.674984943,,,
5418002,9.50206E-06,1.266937919,1.587453676,65245.1989,0.619964105,,,
5419002,1.59173E-05,2.505488834,3.11717259,56036.74284,0.891955987,,,
5420002,1.43072E-05,2.00241441,2.408425544,55903.97596,0.799831213,,,
5421002,1.16324E-05,1.579546364,2.397142775,68596.23557,0.797942047,,,
5422002,1.34842E-05,1.950469561,2.350544411,58585.58678,0.789982065,,,
5423002,1.55131E-05,1.923546399,2.312838839,50496.3313,0.783352975,,,
5424002,1.67635E-05,1.545371603,2.285069307,46431.86637,0.778361537,,,
5425002,1.12986E-05,1.147380238,1.566112096,54348.02609,0.614054078,,,
5426002,1.57756E-05,0.919238635,1.69880481,41186.05375,0.649736178,,,
5427002,2.41099E-05,2.567444362,3.194783882,37299.52972,0.899288509,,,
5428002,1.89061E-05,2.120946443,2.576457104,43703.33393,0.82626026,,,
5429002,1.88544E-05,2.460620667,3.553406826,49198.91565,0.927617406,,,
5430002,1.14591E-05,1.798358007,2.205895263,66637.81784,0.763612479,,,
5431002,1.08216E-05,1.221976224,1.952526026,65706.0305,0.711044263,,,
5432002,1.12302E-05,1.18921712,1.707625982,58059.47585,0.652018892,,,
5433002,1.09289E-05,1.690995588,2.186866811,69536.07077,0.759951697,,,
5434002,2.48804E-05,2.876496194,3.347534279,36671.92106,0.912412886,,,
5435002,1.39812E-05,1.772739954,2.125848839,53493.64043,0.747903905,,,
5436002,1.91251E-05,2.037600507,2.488005903,42495.95605,0.812741364,,,
5437002,2.15154E-05,1.652343,2.358242003,36778.94259,0.791314596,,,
5438002,1.35184E-05,1.761263278,2.117221803,55196.02826,0.74616216,,,
5439002,3.03646E-06,0.339820474,1.257389638,171617.2944,0.521108473,,,
5440002,2.03733E-05,1.543206091,2.182740671,37262.06463,0.759151888,,,
5441002,1.18848E-05,1.667193987,1.938141701,59555.37819,0.707805635,,,
5442002,1.21845E-05,1.37838227,1.866123368,56725.03803,0.691167417,,,
5443002,6.02312E-06,1.119519802,1.570158732,102136.3733,0.615179762,,,
5444002,8.42308E-06,1.251061647,1.513111531,71124.9386,0.59909092,,,
5445002,1.42186E-05,1.780817789,2.239422996,54150.99017,0.769952692,,,
5446002,1.6759E-05,1.85424604,2.336888089,46995.56993,0.787600718,,,
5447002,1.38171E-05,1.30881392,1.888777418,50406.94628,0.696477589,,,
5448002,1.08197E-05,1.45832033,1.843685981,63388.03542,0.685838354,,,
5449002,2.97137E-06,1.012925351,1.331463325,183312.3105,0.544688921,,,
5450002,1.70164E-05,2.392604473,2.808948701,50414.78232,0.857878157,,,
5451002,8.67669E-06,1.471272504,1.862323625,79554.55491,0.690269834,,,
5452002,1.97388E-05,2.070904126,2.55245399,41678.22099,0.822676193,,,
5453002,9.90871E-06,1.566533191,1.901554813,70588.53189,0.699441603,,,
5454002,1.3071E-05,1.369200769,1.639790703,48517.91709,0.634179152,,,
5455002,1.36614E-05,0.497979614,1.524803573,44096.88308,0.60242696,,,
5456002,1.76075E-05,2.503002657,3.308546476,51638.15116,0.909220848,,,
5457002,1.56495E-05,1.835722874,2.36641722,50654.68048,0.792722142,,,
5458002,1.64078E-05,1.646589504,1.907324968,42709.66538,0.700772809,,,
5459002,1.23963E-05,1.545898021,1.840962241,55273.43634,0.685186706,,,
5460002,1.35798E-05,1.478082117,1.9464867,52260.41053,0.709687916,,,
5461002,7.50505E-06,1.35962951,1.780916878,89347.65568,0.67055897,,,
5462002,2.20188E-05,2.23186702,2.810902797,38972.16507,0.858121137,,,
5463002,1.97406E-05,2.086299369,2.478624535,41095.85914,0.811256771,,,
5464002,1.68196E-05,1.59872992,2.07855277,43891.46339,0.738237001,,,
5465002,2.03456E-05,2.228058464,2.664509799,41231.72898,0.838883323,,,
5466002,1.18433E-05,1.794613612,2.190543369,64227.49016,0.760662554,,,
5467002,8.85372E-06,1.462456016,1.825667988,76974.22227,0.681508499,,,
5468002,1.85275E-05,2.221573948,2.660844535,45250.15466,0.838374039,,,
5469002,2.12491E-05,2.11807715,2.579731434,38907.34062,0.826744358,,,
5470002,1.51678E-05,1.147597043,1.682967557,42564.4987,0.645610073,,,
5471002,1.56956E-05,1.708586847,2.734406759,54048.98519,0.848333765,,,
5472002,2.04245E-05,2.106748871,2.508475186,39949.461,0.815946482,,,
5473002,4.44083E-06,1.37636057,1.930823737,159012.5313,0.70614725,,,
5474002,1.18839E-05,1.349102042,1.795888343,56736.61067,0.674253263,,,
5475002,1.59451E-05,1.337816128,1.763130263,41776.42203,0.666129169,,,
5476002,8.54728E-06,1.503420213,1.835212723,80002.99007,0.683807776,,,
5477002,1.87369E-06,0.846643066,1.314825728,287914.3207,0.539463205,,,
5478002,1.24189E-05,1.602229882,1.879854094,55914.12793,0.694394352,,,
5479002,1.59219E-05,2.547652339,3.39162739,57524.3474,0.915898346,,,
5480002,2.23369E-05,2.223192633,2.640799782,37407.28309,0.835564274,,,
5481002,3.58866E-06,0.625889577,0.937668718,114252.5626,0.410013349,,,
5482002,1.44681E-05,1.82590076,2.222615802,52998.7528,0.766791864,,,
5483002,2.31306E-05,2.400776708,2.825088373,37174.6671,0.859874137,,,
5484002,2.50742E-05,2.347255488,2.83371605,34335.36868,0.860930998,,,
5485002,1.25461E-05,1.381874826,1.767719719,53185.98158,0.667276439,,,
5486002,1.46829E-05,2.238079806,2.553906768,56044.33739,0.82289489,,,
5487002,1.18617E-05,1.440866513,1.799179588,56910.88896,0.675061192,,,
5488002,1.50117E-05,2.06001068,2.3664735,52807.57169,0.792731805,,,
5489002,9.76199E-06,1.126080226,1.458218727,59737.971,0.583161737,,,
5490002,2.40568E-05,2.47606915,2.961826607,36406.31005,0.875818172,,,
5491002,1.53786E-05,2.191425606,3.086494271,57802.88015,0.888926963,,,
5492002,8.07408E-06,1.532110118,2.014900052,89764.51393,0.72476609,,,
5493002,2.72471E-05,2.35028935,3.080589299,32602.92389,0.888335235,,,
5494002,1.04497E-05,1.393302264,1.655787457,61097.12964,0.638445359,,,
5495002,1.12849E-05,2.200106842,3.317515156,80635.87769,0.909964452,,,
5496002,1.82259E-05,1.861377985,2.336028256,43205.05371,0.787450041,,,
5497002,7.47355E-06,1.101698713,1.637719306,84782.19442,0.633624042,,,
5498002,1.02626E-05,1.462128745,1.968520283,69632.7407,0.714612591,,,
5499002,1.2021E-05,1.526785033,1.817225663,56522.96877,0.679464238,,,
5500002,1.07467E-05,1.523316984,2.108795985,69272.27533,0.744451789,,,
5501002,6.70161E-06,1.261766999,1.710408588,97399.97197,0.652736672,,,
5502002,1.4987E-05,1.707676801,1.991490533,48020.08003,0.719677167,,,
5503002,1.5055E-05,1.876034615,2.5852371,54968.94014,0.82755576,,,
5504002,1.47174E-05,1.881487014,2.357006463,53752.8918,0.791101184,,,
5505002,8.69607E-06,1.339028794,2.646438348,96176.64905,0.83635887,,,
5506002,1.4106E-05,1.921790017,2.54790655,58272.24294,0.821990151,,,
5507002,1.28823E-05,1.575803082,2.715654141,65659.6877,0.845846663,,,
5508002,1.16834E-05,1.031706418,1.413910344,48785.61553,0.56998204,,,
5509002,6.59292E-06,0.937063181,1.260055423,79171.52654,0.521971176,,,
5510002,2.15632E-05,1.717170739,2.218771701,35526.37053,0.766063999,,,
5511002,1.59127E-05,2.065677417,2.53403295,51523.77591,0.8198832,,,
5512002,1.12218E-05,1.503853971,2.089954938,65996.04992,0.740594013,,,
5513002,1.72831E-05,2.141166276,2.405630278,46251.34015,0.799364555,,,
5514002,1.48533E-05,1.221448005,3.332426594,61345.90376,0.911188415,,,
5515002,2.73295E-05,2.124458467,2.822740427,31452.67021,0.859585304,,,
5516002,6.19623E-06,1.226708911,2.069295303,118832.0787,0.736310875,,,
5517002,1.49985E-05,2.33438995,9.43790669,66659.0627,0.999783544,,,
5518002,1.27342E-05,1.612183048,1.991653572,56518.27208,0.719712862,,,
5519002,1.62702E-05,1.680369458,2.243034802,47364.2865,0.770627377,,,
5520002,1.44516E-05,1.483565674,1.776135872,46318.08759,0.669372613,,,
5521002,1.72545E-05,2.027301918,2.476385509,46996.53532,0.810900987,,,
5522002,1.76943E-05,1.373281957,2.113359415,42125.31127,0.745379264,,,
5523002,1.129E-05,1.785542051,2.6459176,74072.92582,0.836285624,,,
5524002,9.86302E-06,1.410696258,2.040607888,74041.27768,0.730270864,,,
5525002,1.73362E-05,2.459874393,2.928407823,50303.92441,0.872077461,,,
5526002,1.48615E-05,2.005071916,2.336040444,52986.21725,0.787452177,,,
5527002,2.50427E-05,2.692462655,3.156124173,35766.641,0.895694357,,,
5528002,8.91744E-06,1.254129015,1.693344851,72702.19592,0.648317722,,,
5529002,5.38591E-06,1.111182604,1.43127251,106793.6656,0.575180829,,,
5530002,1.55656E-05,1.707967869,1.974079729,45988.92774,0.715844848,,,
5531002,8.87247E-06,0.850772269,1.364732171,62554.79297,0.555015759,,,
5532002,1.83891E-05,1.72456897,2.336704584,42828.02016,0.787568568,,,
5533002,6.19124E-06,1.441665887,1.821958135,109931.3118,0.6806114,,,
5534002,1.94627E-05,1.864412977,2.432209059,41297.72227,0.803765279,,,
5535002,7.50616E-06,1.107068222,1.399672762,75362.82434,0.565685775,,,
5536002,1.33367E-05,1.261743206,1.639508844,47545.6482,0.634103653,,,
5537002,9.81505E-06,1.406758399,1.920150588,71697.58989,0.703715489,,,
5538002,1.13373E-05,1.66132193,1.941215358,62492.85596,0.708500019,,,
5539002,7.46873E-06,1.338659935,1.693570394,86812.10079,0.6483764,,,
5540002,1.30867E-05,1.942124806,2.274013448,59323.376,0.776348263,,,
5541002,1.4349E-05,1.868022564,2.344576017,54982.63361,0.788944042,,,
5542002,1.66697E-05,1.152216325,2.531885716,49164.30036,0.819555223,,,
5543002,1.35204E-05,1.502191809,1.960809932,52727.47138,0.712896708,,,
5544002,1.18409E-05,1.78191536,2.198821263,64374.75424,0.762256854,,,
5545002,1.61685E-05,2.043261183,2.377768908,49148.83123,0.794663538,,,
5546002,1.43579E-05,1.509962818,1.889548167,48520.77722,0.696657016,,,
5547002,1.73187E-05,1.539926435,1.98335442,41451.88634,0.717891366,,,
5548002,2.99695E-06,1.296752836,2.073066099,245948.7302,0.737096784,,,
5549002,8.76606E-06,1.509288938,1.948844927,81019.05145,0.710218127,,,
5550002,7.49941E-06,1.206314334,1.577840137,82314.52595,0.617310033,,,
5551002,1.2576E-05,1.778344642,2.428262643,63861.18674,0.803117001,,,
5552002,3.02261E-05,2.510522083,3.195222048,29753.35714,0.899328592,,,
5553002,2.0667E-05,2.431936591,3.254955342,43773.22587,0.904659087,,,
5554002,1.09262E-05,2.782015273,3.731020517,85914.40702,0.938719929,,,
5555002,1.12031E-05,1.611354639,2.404961297,71341.94189,0.799252737,,,
5556002,1.59538E-05,1.945207088,2.303218377,48993.67862,0.781634296,,,
5557002,1.24002E-05,1.43195214,2.020766168,58549.77952,0.726029893,,,
5558002,1.20627E-05,2.096722565,3.039767927,73297.61363,0.884166496,,,
5559002,1.19134E-05,1.553943374,1.959306166,59811.94307,0.712561123,,,
5560002,1.66117E-05,2.284592055,2.657711365,50442.54217,0.837937591,,,
5561002,1.2415E-05,1.567739357,1.883842544,56006.83148,0.695326845,,,
5562002,2.01506E-05,2.125719291,2.462079114,40128.63282,0.808614348,,,
5563002,8.39249E-06,1.307235228,1.78971083,80158.84831,0.672732729,,,
5564002,1.66253E-05,1.542362418,1.871811888,41653.88024,0.692507454,,,
5565002,1.32509E-05,1.218560235,1.649405951,48053.26548,0.636747861,,,
5566002,2.83698E-05,2.42753872,3.145945075,31538.10996,0.894728883,,,
5567002,2.20676E-05,2.559378803,3.103482719,40358.37134,0.89061364,,,
5568002,1.45906E-05,1.694496812,1.956918139,48800.4167,0.712027578,,,
5569002,1.49943E-05,1.844929894,2.29622092,52044.91628,0.780377195,,,
5570002,1.82003E-05,2.213993931,2.706950325,46410.23614,0.844680343,,,
5571002,1.87626E-05,1.769281486,2.130481693,39911.02491,0.748835303,,,
5572002,1.79456E-05,2.421944059,2.943833491,48692.57656,0.873816378,,,
5573002,3.84666E-06,0.950941958,1.467988297,152347.5957,0.586028983,,,
5574002,6.85458E-06,1.048193753,1.357049261,80624.2361,0.552645447,,,
5575002,1.24897E-05,1.50925953,2.031223961,58309.62692,0.728271626,,,
5576002,1.62311E-05,1.613999792,2.902497415,53545.75391,0.869108774,,,
5577002,1.60079E-05,1.603936574,2.050128464,45745.38529,0.732287358,,,
5578002,7.41363E-06,0.782998518,1.43388552,77689.28929,0.575959414,,,
5579002,1.77582E-05,2.33993159,2.711038761,47596.65767,0.845229146,,,
5580002,1.16386E-05,1.640462503,2.127985569,64297.6817,0.748333819,,,
5581002,1.54693E-05,1.905947151,2.18441917,49095.71163,0.759477506,,,
5582002,6.01074E-06,0.466448386,0.755608168,56571.57727,0.340036866,,,
5583002,1.93781E-05,1.604538576,2.234820379,39688.56085,0.769090586,,,
5584002,2.05433E-06,0.863572273,1.206763851,245591.6128,0.504525156,,,
5585002,1.59239E-05,1.502921866,2.007304921,45411.09162,0.723123001,,,
5586002,1.48486E-05,1.677292555,2.351522758,53213.83264,0.790151816,,,
5587002,1.41352E-05,2.355671337,2.828140562,60858.51206,0.860248822,,,
5588002,1.08065E-06,0.915868695,1.672009669,594764.2204,0.642734261,,,
5589002,2.19404E-05,1.986183448,2.46848089,36901.78075,0.80964042,,,
5590002,1.75401E-05,1.454031631,2.119869931,42570.98343,0.746697819,,,
5591002,1.70803E-05,1.888733651,2.26331322,45338.04574,0.774385543,,,
5592002,9.21439E-06,1.571058827,2.069155609,79905.68194,0.736281725,,,
5593002,1.15053E-05,1.652154938,2.00415333,62792.09102,0.722438952,,,
5594002,1.6773E-05,1.266724374,1.984925201,42820.94171,0.718236827,,,
5595002,9.39701E-06,1.449575863,2.00293785,76851.5676,0.72217478,,,
5596002,2.07596E-05,1.883990676,3.371659302,44043.91942,0.914336054,,,
5597002,1.49296E-05,2.31533068,2.841117437,57726.518,0.86183206,,,
5598002,6.46446E-06,1.378600458,1.814499699,105005.2501,0.678802043,,,
5599002,1.84748E-05,2.052986921,2.512247616,44197.07084,0.816532093,,,
5600002,8.70236E-06,1.29364588,1.715285598,75151.09799,0.653992055,,,
5601002,1.6835E-05,1.679772367,2.285806123,46242.67309,0.778495183,,,
5602002,1.68003E-05,1.676940179,2.113267139,44365.83376,0.745360536,,,
5603002,1.94325E-05,1.621690913,2.198438021,39222.17113,0.762183233,,,
5604002,1.68537E-05,2.241096241,2.672978782,49844.04053,0.840054794,,,
5605002,1.03143E-05,1.870633492,2.265440448,75116.97798,0.774776851,,,
5606002,1.59735E-05,1.661808331,2.169234538,47360.73299,0.756518837,,,
5607002,7.27101E-07,1.160826662,1.624562865,866569.8667,0.630083875,,,
5608002,8.22286E-06,1.023838941,2.35643078,96195.43435,0.791001686,,,
5609002,1.58102E-05,1.513581931,2.825157712,54387.76776,0.859882658,,,
5610002,1.53306E-05,0.748431081,2.043127277,47669.84872,0.730805641,,,
5611002,1.17879E-05,1.49590928,2.978189364,74450.23167,0.877614008,,,
5612002,2.00949E-05,2.21845625,2.653802128,41671.80493,0.837391615,,,
5613002,1.80439E-05,1.333436023,2.655817992,46424.07104,0.837673354,,,
5614002,1.8424E-07,2.173659233,3.28832896,4925762.143,0.907523901,,,
5615002,1.32896E-05,2.143932558,2.522367462,61558.93549,0.81809527,,,
5616002,2.23067E-05,2.709651043,3.458409177,41285.04921,0.920934208,,,
5617002,1.32575E-05,1.538565766,1.781037643,50581.88344,0.670588895,,,
5618002,1.04124E-05,1.159918362,1.781490388,64413.4401,0.670701065,,,
5619002,1.41141E-05,1.211505709,1.747700958,46921.07599,0.662250418,,,
5620002,1.25529E-05,1.263329612,1.831493458,54402.67605,0.682913328,,,
5621002,8.42267E-06,1.191309909,1.577781109,73289.53143,0.617293696,,,
5622002,4.60059E-06,1.326735148,1.692765919,140887.7784,0.648167071,,,
5623002,2.00741E-05,1.932077571,2.473716788,40374.144,0.810476187,,,
5624002,3.07952E-05,2.719867016,3.205002424,29232.49958,0.900219538,,,
5625002,1.75054E-05,1.735943901,2.245740146,44050.97262,0.771131681,,,
5626002,1.69585E-05,2.076271372,2.453312953,47598.57172,0.807201787,,,
5627002,5.67082E-06,0.942647268,1.744237417,116627.8151,0.661375111,,,
5628002,8.51323E-06,1.047969661,1.473968869,69042.84204,0.587777308,,,
5629002,1.55474E-05,2.07552701,2.451143816,51896.06173,0.806850911,,,
5630002,1.51052E-05,2.120947888,2.72659632,56093.27682,0.847302153,,,
5631002,1.79619E-05,1.97162382,2.544298238,45732.64603,0.821444187,,,
5632002,1.5578E-05,0.882005672,1.598611921,39994.05588,0.623027878,,,
