,beta,lnalpha,lnalpha.c,Smsy_lambert,Umsy_lambert,,132409.8585,535832.8105
5370002,3.37279E-07,0.682644646,1.07972587,1367535.326,0.461240278,,,
5371002,1.29999E-05,1.603049077,1.941486953,54505.30511,0.708561315,,,
5372002,8.39205E-06,1.317993427,1.602875514,74379.16453,0.624193805,,,
5373002,1.21151E-05,1.633959816,2.038116078,60234.01867,0.729741119,,,
5374002,1.55601E-05,2.036104151,2.325389555,50486.64839,0.785578408,,,
5375002,4.56437E-06,0.994487425,1.35014143,120609.5078,0.550506824,,,
5376002,5.15529E-06,0.793283687,1.507581015,115901.5804,0.597505979,,,
5377002,1.19075E-05,1.402515263,1.679653006,54145.8154,0.644742003,,,
5378002,1.66961E-05,1.830587484,2.172008952,45343.66645,0.757061597,,,
5379002,1.18184E-05,1.388382177,1.845581893,58069.51329,0.686291339,,,
5380002,1.76215E-05,1.693964258,2.903819145,49329.71606,0.869261675,,,
5381002,6.05244E-07,0.876189092,1.371078921,920235.6777,0.556967277,,,
5382002,4.41812E-06,1.146114094,1.679764427,145937.7736,0.64477121,,,
5383002,1.27707E-05,1.579290262,2.053833943,57402.54202,0.733068971,,,
5384002,7.50798E-06,1.066882663,1.42456828,76342.55975,0.573178618,,,
5385002,7.05096E-06,0.982757243,1.294745435,75607.00107,0.533101673,,,
5386002,2.20099E-06,1.000094541,1.428998501,261020.0563,0.574502439,,,
5387002,7.35328E-06,1.282391523,1.637401161,86157.28198,0.633538728,,,
5388002,1.53063E-05,1.575376362,2.079017855,48237.16435,0.738333473,,,
5389002,1.4826E-05,1.765754842,2.245399843,52007.77275,0.771068294,,,
5390002,1.25503E-05,1.627350747,1.86562766,55062.54429,0.691050432,,,
5391002,1.80933E-05,1.810322413,2.164150838,41757.06343,0.755521781,,,
5392002,1.37808E-05,1.761212351,2.271423581,56301.04042,0.775874493,,,
5393002,3.05427E-06,1.239401537,1.560846618,200566.7697,0.612585784,,,
5394002,1.1165E-05,1.306934028,1.679232164,57736.89496,0.644631674,,,
5395002,1.25894E-05,1.578380205,1.981609236,56993.10968,0.717507161,,,
5396002,6.06543E-06,1.062009962,1.58004716,101875.7155,0.617920523,,,
5397002,2.32893E-05,2.045429912,2.621649322,35760.66288,0.832840785,,,
5398002,9.21972E-06,1.604525587,1.891865615,75620.11769,0.697196016,,,
5399002,1.02483E-05,1.551721601,1.779289433,65391.86974,0.670155496,,,
5400002,7.23545E-06,1.159531799,1.60329065,86284.47469,0.624307189,,,
5401002,1.10386E-05,1.199259737,1.560538105,55487.13917,0.61249963,,,
5402002,7.69397E-06,1.246805942,1.53507209,78677.24143,0.605340409,,,
5403002,1.71439E-05,2.02186986,2.485166717,47380.76778,0.812293107,,,
5404002,1.7582E-05,1.918243954,2.230232913,43693.98918,0.768228708,,,
5405002,9.09916E-06,1.535339356,1.935913724,77732.62863,0.707301503,,,
5406002,1.38472E-05,0.980700953,1.612866867,45273.77229,0.626915778,,,
5407002,9.92773E-06,1.474270259,1.74714286,66692.92841,0.66210949,,,
5408002,1.12345E-05,1.525493642,1.951923893,63279.34576,0.710909254,,,
5409002,1.29618E-05,2.062556962,2.638705721,64440.66357,0.835268333,,,
5410002,9.45591E-06,1.114501044,1.564510575,64891.4423,0.613607915,,,
5411002,4.54717E-06,0.892749694,1.338067839,120239.9465,0.546751999,,,
5412002,9.91849E-06,1.385118088,1.763306769,67164.797,0.666173347,,,
5413002,1.14803E-05,1.586573474,1.972871281,62330.83119,0.715577347,,,
5414002,4.83494E-06,0.769954069,1.298620292,110514.9901,0.534333889,,,
5415002,5.31235E-06,1.214627834,1.499965372,112062.7142,0.595316175,,,
5416002,1.06432E-05,1.378809292,1.654564825,59955.4822,0.638120588,,,
5417002,7.53379E-06,1.469590035,1.963247505,94698.64072,0.713440037,,,
5418002,3.53176E-06,1.098195338,1.459033558,165187.2124,0.583401414,,,
5419002,1.30862E-05,1.309953442,1.752604639,50701.30684,0.663486784,,,
5420002,1.0983E-05,1.387377718,1.712565246,59482.08818,0.65329223,,,
5421002,2.51551E-06,0.727654467,1.530113404,240084.7851,0.603935415,,,
5422002,7.27494E-06,0.910156899,1.363374818,76233.96485,0.554597625,,,
5423002,1.73126E-06,0.543659493,0.844467383,216485.5145,0.374793731,,,
5424002,1.81931E-05,2.385271076,3.032031297,48554.84327,0.883360866,,,
5425002,1.04843E-05,1.376984938,1.7278213,62684.51298,0.657203372,,,
5426002,8.75862E-06,1.110064966,1.683899534,73739.18557,0.645853873,,,
5427002,1.60986E-05,1.783796386,2.14790049,46731.65357,0.752312615,,,
5428002,1.18633E-05,1.515696196,1.962414225,60122.66842,0.71325439,,,
5429002,7.048E-06,1.33446377,1.608258203,88771.62018,0.625662015,,,
5430002,1.09109E-05,1.662819184,1.942739485,64966.49817,0.708843867,,,
5431002,6.11964E-06,0.953707698,1.266106075,85613.75691,0.523925387,,,
5432002,1.0568E-05,1.548124766,1.830499488,64598.14816,0.682673963,,,
5433002,1.09247E-05,1.450490106,1.761523403,60937.76628,0.665726787,,,
5434002,8.56599E-06,1.290349898,1.741197646,77119.60322,0.660605504,,,
5435002,1.23349E-05,1.423090025,1.784275155,54430.14134,0.671390374,,,
5436002,2.35588E-06,0.931295355,1.402524217,240482.7101,0.566548605,,,
5437002,1.57485E-05,1.64062222,1.967045515,45355.81607,0.71428501,,,
5438002,9.48243E-06,1.274342263,1.719507898,69083.19093,0.655076185,,,
5439002,9.19655E-06,1.485983554,1.933709092,76855.14514,0.706801991,,,
5440002,1.99582E-06,0.897745944,1.299173461,267814.2966,0.534509618,,,
5441002,2.12411E-05,2.052814997,2.400631575,37593.55107,0.798527784,,,
5442002,1.70148E-05,1.970442666,2.333003076,46248.97532,0.786919206,,,
5443002,5.09805E-06,1.039159209,1.571373956,120735.7584,0.615517348,,,
5444002,1.47353E-05,1.820485504,2.085717494,50200.58453,0.739720039,,,
5445002,3.53654E-06,0.894911989,1.513931005,169466.4141,0.599325386,,,
5446002,7.03476E-06,1.112420543,1.528206198,85773.18986,0.603394075,,,
5447002,1.91837E-05,2.149351022,2.583249692,43123.13004,0.827263239,,,
5448002,1.48574E-05,1.830382386,2.131732105,50418.51157,0.749086216,,,
5449002,6.15373E-06,1.110483653,1.652517991,103608.1966,0.637576401,,,
5450002,1.79285E-05,1.95974714,2.50436061,45475.45411,0.815305958,,,
5451002,5.10093E-06,1.000840741,1.286451812,103992.1909,0.530456813,,,
5452002,7.7269E-06,1.119383438,1.470096787,75922.5316,0.586645964,,,
5453002,3.77459E-06,1.201835241,1.691130927,171605.9238,0.647741351,,,
5454002,1.2669E-05,1.32083607,1.78402687,52989.87468,0.671328961,,,
5455002,7.42481E-06,1.443489681,1.966594762,96188.93184,0.714184829,,,
5456002,2.24069E-06,0.799767437,1.219311357,227014.9548,0.508670685,,,
5457002,1.03984E-05,1.378084902,2.065937556,70742.78168,0.73560949,,,
5458002,1.48389E-05,1.8440534,2.085502406,49846.98235,0.739675615,,,
5459002,1.04866E-05,1.590993011,2.039277551,69611.77496,0.729988143,,,
5460002,4.37354E-06,0.871822869,1.824025418,155734.7156,0.681111536,,,
5461002,5.99424E-06,1.261615383,1.586472014,103381.5613,0.619693704,,,
5462002,4.04176E-06,1.081936526,1.381620047,138601.7187,0.560195371,,,
5463002,2.1715E-06,0.946447467,1.255917317,239756.7365,0.520631549,,,
5464002,1.79971E-05,1.811233882,2.403738817,44398.82233,0.79904827,,,
5465002,2.25329E-05,1.900835351,2.410204454,35509.33955,0.800127723,,,
5466002,1.53229E-05,1.970879723,2.356282169,51620.6682,0.790975994,,,
5467002,7.51218E-06,1.489784382,1.890861766,92777.64995,0.696962627,,,
5468002,3.0708E-06,0.731831766,1.148392552,157917.3708,0.484933429,,,
5469002,8.74304E-06,1.182202808,1.489540301,67745.85129,0.592304817,,,
5470002,1.17812E-05,1.634439498,2.064775707,62418.61823,0.735366454,,,
5471002,5.21194E-06,1.367134844,1.682582878,123851.9932,0.645509407,,,
5472002,7.02062E-06,1.080559434,1.397306293,80472.82981,0.56496879,,,
5473002,2.16773E-06,1.118400843,1.634933251,291953.5816,0.63287644,,,
5474002,1.7227E-05,1.648550005,1.962282187,41401.57538,0.713224965,,,
5475002,1.43937E-05,1.973728371,2.445380218,55990.81365,0.805915999,,,
5476002,9.38479E-06,1.256476898,1.671134149,68462.2182,0.642503748,,,
5477002,1.15748E-05,1.469036625,1.767031432,57634.20983,0.66710457,,,
5478002,1.85605E-05,2.175465824,2.714358713,45563.07239,0.845673556,,,
5479002,7.28775E-06,1.042550442,1.447005253,79565.55183,0.579853481,,,
5480002,1.84831E-05,2.000393441,2.435977908,43519.85829,0.804382721,,,
5481002,2.99017E-06,1.111880109,1.745215367,221266.0316,0.66162243,,,
5482002,1.48795E-05,1.496582249,1.867369991,46470.66434,0.691461463,,,
5483002,6.94925E-06,1.167955816,1.618341283,90427.24258,0.628401087,,,
5484002,1.58266E-05,1.896169958,2.291308027,49252.10397,0.779491047,,,
5485002,7.78946E-06,1.142364957,1.438439915,74114.80007,0.577314066,,,
5486002,6.11781E-06,1.179020692,1.603075512,102037.8653,0.624248433,,,
5487002,5.10811E-06,1.071847196,1.412282747,111487.9721,0.569492414,,,
5488002,7.24199E-06,1.226566078,1.877305575,95802.04161,0.693797369,,,
5489002,9.21901E-06,1.374012739,1.738981229,71595.89686,0.66004353,,,
5490002,7.90695E-06,1.069627337,1.444380153,73236.38346,0.579076346,,,
5491002,1.19057E-05,1.487485812,2.356059025,66433.63801,0.790937413,,,
5492002,1.13739E-05,1.117087855,1.525759467,52989.79661,0.60269882,,,
5493002,1.23172E-05,1.634961371,1.983009484,58277.38097,0.71781546,,,
5494002,7.43331E-06,1.157002504,1.602933448,83974.64044,0.62420963,,,
5495002,1.39833E-06,0.702495673,1.199956844,359189.9993,0.502266453,,,
5496002,1.82516E-05,1.928706808,2.514082739,44753.21579,0.816816398,,,
5497002,3.18137E-06,0.905247764,1.355658758,173577.9865,0.552215521,,,
5498002,2.4195E-06,0.774295926,1.225723703,211109.8265,0.510780233,,,
5499002,2.0834E-06,0.885745504,1.263017901,250997.3059,0.52292866,,,
5500002,1.73027E-05,1.75043997,2.167080777,43698.08438,0.756096824,,,
5501002,1.75808E-05,1.988042377,2.65846357,47668.06349,0.838042465,,,
5502002,1.82979E-05,1.827382006,2.325197931,42930.9401,0.785544572,,,
5503002,7.2971E-06,1.248496551,1.69087688,88757.9251,0.647675168,,,
5504002,1.88039E-05,1.834573632,2.195321413,40501.48206,0.761583842,,,
5505002,1.30744E-05,1.469623214,1.782347396,51315.15285,0.670913315,,,
5506002,1.47328E-05,1.4296796,2.103422736,50455.91144,0.743356279,,,
5507002,9.09845E-06,1.13211605,1.524459283,66201.28265,0.60232901,,,
5508002,1.22331E-05,1.693241934,2.128272055,61177.46515,0.748391416,,,
5509002,4.93929E-06,1.014928774,1.435315797,116694.0422,0.576385161,,,
5510002,1.16897E-05,1.441810297,2.034925303,62367.85423,0.729061581,,,
5511002,7.7713E-06,1.163038439,1.455646845,74943.03612,0.582404596,,,
5512002,1.43597E-05,1.741233034,2.190479689,52971.13917,0.760650256,,,
5513002,9.90776E-06,1.141921873,1.459926049,58909.76992,0.583663823,,,
5514002,6.60047E-06,1.181533716,1.546640511,92206.2651,0.6086043,,,
5515002,5.98546E-06,1.115552156,1.491724349,99062.84829,0.59293701,,,
5516002,2.11572E-06,0.877010556,1.287709748,250911.7075,0.530858627,,,
5517002,1.69452E-05,1.903217326,2.259473689,45657.53753,0.773677848,,,
5518002,1.25559E-05,1.566346554,2.207120694,60835.88696,0.763846678,,,
5519002,8.29559E-06,1.335276747,1.634446968,76275.00148,0.632745838,,,
5520002,8.68246E-06,1.292323645,1.664271298,73791.66448,0.640693052,,,
5521002,9.72283E-06,1.624143339,2.239827272,79197.98022,0.770028291,,,
5522002,1.14671E-05,1.610859695,1.975653663,62456.1664,0.716192959,,,
5523002,3.10917E-06,0.523882023,1.142449312,155318.0432,0.482910332,,,
5524002,8.54711E-06,1.205830307,1.588691862,72574.85049,0.620304967,,,
5525002,8.96957E-06,1.165013082,1.483915883,65853.08438,0.590673567,,,
5526002,2.89923E-06,0.972427342,1.35525709,190426.9963,0.552091278,,,
5527002,7.07674E-06,1.287126018,1.606977422,88361.70595,0.625313042,,,
5528002,1.61199E-06,0.909861596,1.292799557,330326.067,0.532482041,,,
5529002,6.22351E-06,1.242388965,1.596411469,100011.8643,0.622425113,,,
5530002,1.3665E-05,1.371896928,1.737010836,48265.20495,0.659543353,,,
5531002,8.54141E-06,1.635941092,2.140615578,87908.56367,0.750863049,,,
5532002,7.82988E-06,1.282840695,1.722031449,83746.21307,0.655722932,,,
5533002,2.11625E-05,2.261167718,2.595147205,39173.40531,0.829008102,,,
5534002,7.00918E-06,1.322967032,1.720108641,93481.77997,0.655230228,,,
5535002,1.06769E-05,1.347119052,1.642129081,59455.84413,0.63480507,,,
5536002,1.50765E-05,1.939090833,2.307671747,51897.35427,0.78243127,,,
5537002,3.8281E-06,0.829111358,1.256119344,136019.8434,0.52069701,,,
5538002,1.30121E-05,1.682472399,1.969622016,54937.89058,0.714857121,,,
5539002,4.36669E-06,1.250335495,1.669668603,147049.0375,0.642117644,,,
5540002,1.5259E-05,1.755645959,2.073007169,48304.93215,0.737084516,,,
5541002,4.02498E-06,0.991804766,1.435191361,143192.8052,0.576348133,,,
5542002,1.2062E-05,1.72554087,2.059291661,60870.49547,0.734216909,,,
5543002,1.55932E-05,2.052597445,2.4871503,52112.84621,0.812606375,,,
5544002,4.98925E-06,1.149170581,1.379376486,112143.0596,0.559509679,,,
5545002,5.55247E-06,0.837720061,1.229323981,92204.28729,0.511961991,,,
5546002,1.41659E-05,1.673644064,2.140527477,53003.90299,0.750845477,,,
5547002,1.49213E-05,1.718778773,2.113422129,49955.01312,0.745391991,,,
5548002,5.44656E-06,0.834394249,1.380597663,102795.694,0.559882995,,,
5549002,6.04402E-06,1.196272484,1.56303154,101454.8537,0.613195544,,,
5550002,5.50122E-06,1.133565779,1.506312858,108547.0831,0.59714192,,,
5551002,7.84164E-06,0.984600139,1.453718314,74198.2719,0.581836217,,,
5552002,2.73606E-06,0.843976102,1.259701111,190732.5949,0.521856574,,,
5553002,3.35101E-06,0.977206101,1.387750249,167730.0851,0.562065143,,,
5554002,2.07124E-05,1.593323355,2.359466627,38215.14603,0.791525945,,,
5555002,5.22141E-06,1.32349091,1.917752654,134669.9835,0.703167015,,,
5556002,1.36044E-05,1.321185761,1.757878918,48867.50153,0.664812805,,,
5557002,7.56468E-06,1.222975141,1.59518556,82235.96328,0.622089,,,
5558002,3.55145E-06,0.828928622,1.427459053,161636.02,0.574042754,,,
5559002,1.85694E-05,2.116118643,2.52653605,44090.55179,0.818735893,,,
5560002,1.28657E-05,1.342556681,1.738725328,51297.37399,0.659978601,,,
5561002,2.17093E-05,2.300191954,2.631046713,38425.03375,0.834182034,,,
5562002,1.60772E-05,1.68488879,2.034072976,45336.34525,0.728879834,,,
5563002,4.18254E-06,0.776173422,1.169747671,117670.0935,0.492159606,,,
5564002,9.73367E-06,0.96745756,1.394571681,57957.47646,0.564139239,,,
5565002,4.44203E-06,0.934813093,1.382440379,126168.9977,0.560445901,,,
5566002,3.16059E-06,0.849272692,1.270724933,166239.1961,0.525413517,,,
5567002,6.58928E-06,1.151131332,1.572579225,93462.73286,0.615851956,,,
5568002,5.12376E-06,0.850867095,1.337867484,106697.0355,0.546689508,,,
5569002,3.97927E-06,0.759884843,1.254015331,130681.124,0.520014969,,,
5570002,1.13959E-05,1.429006528,1.896334563,61270.57299,0.698233343,,,
5571002,1.24739E-05,1.337162155,1.711817067,52357.18232,0.653099573,,,
5572002,3.43582E-06,0.820742834,1.279209868,153715.6281,0.528139013,,,
5573002,7.32081E-06,1.152752498,1.524737959,82287.07489,0.602408294,,,
5574002,7.45724E-06,1.300592473,1.672088329,86192.05631,0.642754966,,,
5575002,1.15844E-05,1.234572394,1.790216874,58083.1362,0.672857488,,,
5576002,2.09297E-05,2.203474703,2.582649446,39521.55402,0.827174807,,,
5577002,1.28728E-06,0.839374647,1.203900679,391195.1575,0.503575934,,,
5578002,3.10288E-06,1.116712923,1.404038651,182735.4742,0.567006376,,,
5579002,3.49453E-06,1.024378929,1.312902571,154199.8291,0.538856521,,,
5580002,1.33904E-06,0.891745371,1.297030532,398665.4666,0.53382861,,,
5581002,5.7868E-06,1.341977947,1.916626413,121467.6791,0.702909143,,,
5582002,7.44473E-06,1.201705825,1.615226276,84295.37155,0.627556458,,,
5583002,7.48475E-07,0.621838527,1.116291334,633212.936,0.473943906,,,
5584002,9.65098E-06,1.178301919,1.649729137,65986.43957,0.63683397,,,
5585002,7.58113E-07,0.777455478,1.216794991,669875.1859,0.507841181,,,
5586002,5.21057E-06,1.119419148,1.407009332,108990.5712,0.567903348,,,
5587002,1.05063E-05,1.522797874,1.805653004,64403.65471,0.676645859,,,
5588002,7.70611E-06,1.138202079,1.462066738,75822.00746,0.584292749,,,
5589002,7.85163E-06,1.116747284,1.36636287,70751.92027,0.555517739,,,
5590002,6.29124E-06,1.217967322,1.60378209,99255.64997,0.624441381,,,
5591002,8.5839E-06,1.5161664,1.873139088,80711.46133,0.69281946,,,
5592002,1.98844E-05,1.842559916,2.278751244,39086.49193,0.77721284,,,
5593002,1.33436E-05,1.660572391,1.963200158,53466.16409,0.713429491,,,
5594002,1.26105E-05,1.634339829,2.141564325,59557.91957,0.751052216,,,
5595002,7.62483E-06,1.325934505,1.689883108,84908.88133,0.647416188,,,
5596002,1.46421E-05,1.671570321,2.001276166,49296.99935,0.721813313,,,
5597002,1.09159E-05,1.361879723,2.030454525,66701.23767,0.728107182,,,
5598002,1.49736E-05,1.831363508,2.224503213,51233.3156,0.767148565,,,
5599002,7.9415E-06,1.278484315,2.119112961,94005.5304,0.746544793,,,
5600002,1.095E-05,1.485135125,2.04551987,66786.52266,0.73131273,,,
5601002,2.66268E-06,0.817982949,1.217350219,190793.9923,0.508024288,,,
5602002,1.31158E-05,1.801706589,2.166638124,57641.27746,0.756010017,,,
5603002,1.90266E-05,2.10190684,2.417501716,42116.91624,0.801340208,,,
5604002,1.63125E-05,1.658813431,2.039818635,44757.36902,0.730103162,,,
5605002,1.2367E-05,1.530247986,1.887104809,56285.70203,0.696087934,,,
5606002,4.87115E-06,1.093466294,1.448532208,119130.9414,0.580305055,,,
5607002,1.6253E-05,2.030335988,2.457467018,49706.14147,0.807872251,,,
5608002,7.97066E-06,1.219315914,1.470684521,73622.21399,0.586817829,,,
5609002,1.19524E-05,1.427838503,1.730593361,55044.15336,0.657910495,,,
5610002,6.80933E-06,1.245642569,1.563916562,90088.50505,0.613442336,,,
5611002,2.09972E-06,0.446587107,0.974946048,201809.4101,0.423743552,,,
5612002,1.98074E-06,0.776475017,1.152487228,245526.384,0.486324226,,,
5613002,1.69477E-05,1.890986012,2.298685662,46072.42123,0.780820664,,,
5614002,7.64074E-06,1.07528908,1.554130577,79927.72138,0.61070716,,,
5615002,1.18294E-05,1.41752666,1.688113659,54690.34086,0.646954715,,,
5616002,1.37372E-05,1.635007502,2.36267024,57659.53715,0.792077995,,,
5617002,9.41541E-06,1.239281758,1.665678712,68086.78481,0.641064933,,,
5618002,5.75054E-06,1.134094475,1.425104726,99701.79663,0.57333907,,,
5619002,1.04739E-05,1.658147654,2.119486324,71284.19274,0.74662028,,,
5620002,8.67793E-06,1.238037723,1.53800661,69851.91249,0.606170191,,,
5621002,1.26688E-05,1.718492415,2.302007169,61680.32654,0.781417125,,,
5622002,1.3297E-05,1.685899678,2.090452012,55704.13636,0.740696381,,,
5623002,1.38462E-05,1.831840402,2.211929231,55232.61519,0.764763851,,,
5624002,2.0894E-05,2.370617111,2.862834251,41372.98084,0.864446365,,,
5625002,3.85385E-06,1.147273459,1.508551785,155113.4754,0.597784506,,,
5626002,2.05082E-06,0.767084669,1.202374884,245301.2237,0.503069594,,,
5627002,4.47368E-06,1.16177062,1.751812531,148264.2371,0.663287299,,,
5628002,8.86148E-06,1.145993376,1.509711355,67496.30472,0.598117022,,,
5629002,1.19106E-05,1.636184607,2.043098323,61357.04479,0.7307995,,,
5630002,1.85576E-05,1.90248763,2.193880521,41023.92695,0.761306316,,,
5631002,7.14165E-06,1.296594734,1.600931104,87327.46807,0.62366241,,,
5632002,7.64055E-06,1.456642111,1.868533987,90534.85573,0.691735827,,,
5633002,1.29942E-05,1.890846571,2.589129852,63730.43835,0.828127499,,,
5634002,1.39585E-05,1.531062761,2.080254541,52913.15834,0.738589859,,,
5635002,9.94485E-06,1.412159249,2.058875206,73820.08759,0.734129453,,,
5636002,3.70441E-06,1.068721262,1.662332387,172815.5557,0.640180269,,,
5637002,3.65497E-06,1.099417249,1.40468399,155186.3202,0.567201341,,,
5638002,9.90063E-06,1.529404018,1.939239004,71516.02848,0.708053679,,,
5639002,1.28491E-05,1.504791889,2.041485334,56849.09664,0.73045721,,,
5640002,4.78836E-06,0.884634659,1.504268418,124584.3106,0.596554514,,,
5641002,1.35763E-05,1.672567487,2.192060159,56050.34001,0.760955328,,,
5642002,5.53972E-06,1.085963967,1.464923692,105624.7137,0.585131065,,,
5643002,1.32013E-05,1.814203366,2.279216342,58880.49688,0.777297566,,,
5644002,2.47312E-06,0.87319218,1.141018525,195066.7337,0.482422506,,,
5645002,1.38712E-05,1.628031155,1.939686757,51052.04023,0.708154846,,,
5646002,1.22024E-05,1.538634477,1.942229845,58080.9662,0.708728926,,,
5647002,1.45127E-06,1.004471938,1.451031798,400368.327,0.581043534,,,
5648002,5.1663E-06,1.193963921,1.758388529,128707.2517,0.66494072,,,
5649002,1.22056E-05,1.390516667,1.761197097,54536.04199,0.66564503,,,
5650002,7.00218E-06,1.04531619,1.395134509,80590.67182,0.564310064,,,
5651002,1.24484E-05,1.777629691,2.330531997,63179.57236,0.78648479,,,
5652002,7.58529E-06,1.361938401,1.701203872,85739.40283,0.650358095,,,
5653002,1.88101E-06,0.629260581,1.304167939,285003.6449,0.536094192,,,
5654002,6.90799E-06,1.014220961,1.376219563,80854.72463,0.558543583,,,
5655002,7.36913E-06,1.244257663,1.846807217,93170.25395,0.686583838,,,
5656002,1.92417E-05,2.029609688,2.495923578,42303.17867,0.813986665,,,
5657002,1.09169E-05,1.248586119,1.606409078,57265.35492,0.62515811,,,
5658002,4.03345E-06,1.143172507,1.471652587,145558.0664,0.587100801,,,
5659002,1.00316E-05,1.374352143,1.770435125,66585.24108,0.66795384,,,
5660002,2.20267E-05,2.087627449,2.800445598,38899.07996,0.856816606,,,
5661002,7.52226E-06,1.348091556,1.737183856,87684.77765,0.659587295,,,
5662002,1.60207E-05,1.844796121,2.288488776,48623.32338,0.778981211,,,
5663002,1.80081E-05,1.999076649,2.253112004,42897.5183,0.772501291,,,
5664002,3.83366E-06,0.850362717,1.185462248,129754.2182,0.497433981,,,
5665002,5.52798E-06,0.88943767,1.305798631,97071.74695,0.536610755,,,
5666002,2.02451E-05,1.883061804,2.301702291,38595.09147,0.781362432,,,
5667002,1.26367E-05,1.421173951,1.752007318,52492.95067,0.663336362,,,
5668002,9.21092E-06,1.334012574,1.618831555,68237.90992,0.628533896,,,
5669002,2.36332E-06,1.105345651,1.421545012,242148.044,0.572273562,,,
5670002,8.95021E-06,1.059683136,1.431315139,64265.89212,0.575193539,,,
5671002,3.26203E-07,0.745557143,1.194331574,1533997.795,0.500394694,,,
5672002,7.85752E-06,1.312103847,1.585331389,78826.3619,0.619379342,,,
5673002,2.80118E-06,0.659686012,1.099863079,167165.6075,0.46826085,,,
5674002,3.01216E-06,1.027084045,1.444261179,192234.3795,0.579041101,,,
5675002,1.54696E-06,0.754268357,1.171343258,318493.7625,0.492696811,,,
5676002,8.62193E-06,1.433773802,1.889669433,80803.87068,0.696685238,,,
5677002,8.80276E-06,1.435227948,1.955844253,80859.54596,0.711787395,,,
5678002,8.3979E-06,1.468781237,1.906689796,83428.8039,0.700626494,,,
5679002,8.72661E-06,1.105820571,1.44921362,66521.38873,0.580506462,,,
5680002,8.02855E-07,0.889130313,1.426930229,714805.0997,0.573884765,,,
5681002,1.07341E-06,1.095151248,1.357903288,515094.3283,0.552909359,,,
5682002,2.11942E-05,2.2451506,2.713463328,39895.54332,0.845553809,,,
5683002,1.08827E-05,1.336291995,1.879508301,63800.0138,0.694313404,,,
5684002,1.13074E-05,1.528092883,1.879662548,61406.47566,0.694349514,,,
5685002,4.25773E-06,1.023538513,1.274601656,123695.0922,0.526660104,,,
5686002,2.17666E-06,0.565807199,1.452672285,267165.4834,0.581527701,,,
5687002,8.1079E-06,1.186770996,1.540728367,74857.69144,0.606938691,,,
5688002,1.78759E-05,1.781727739,2.147298668,42078.68367,0.75219312,,,
5689002,1.02956E-05,1.450757374,1.765972836,64769.71777,0.666840103,,,
5690002,1.64632E-05,1.918168942,2.244225881,46822.61013,0.770849518,,,
5691002,7.27269E-06,1.190668838,1.579084496,84927.91145,0.617654325,,,
5692002,1.36358E-05,1.616404609,2.066196542,53950.90834,0.735663641,,,
5693002,9.20262E-06,1.24359725,1.713304605,71010.47486,0.653482538,,,
5694002,9.89456E-06,1.583629743,2.049487277,73995.42085,0.732151927,,,
5695002,1.12168E-05,1.476230809,2.121966527,66607.42772,0.747121275,,,
5696002,4.59888E-06,1.271406364,1.94629975,154308.4825,0.709645851,,,
5697002,1.86259E-05,1.906065205,2.270200447,41643.66376,0.775650458,,,
5698002,3.50036E-06,0.956918946,1.662399519,182895.0292,0.640198032,,,
5699002,1.00509E-05,1.559168115,1.862542655,68682.32438,0.690321627,,,
5700002,5.70144E-06,1.369863121,1.735447937,115610.4633,0.659146227,,,
5701002,1.31231E-07,0.867476577,1.309586414,4098175.269,0.537809114,,,
5702002,5.1309E-06,1.259454776,1.672252435,125279.8241,0.642798159,,,
5703002,1.2947E-05,1.635675635,1.966322744,55157.63779,0.714124359,,,
5704002,8.27753E-06,1.086209528,1.627599006,76218.71933,0.630903056,,,
5705002,1.23451E-05,1.420606372,1.736843324,53422.12884,0.659500805,,,
5706002,3.74976E-06,1.193567679,1.95789488,189944.4671,0.712245899,,,
5707002,2.38873E-06,0.751425429,1.20087499,210393.0324,0.502571513,,,
5708002,8.94281E-06,1.2589422,1.707761231,72913.74634,0.652053806,,,
5709002,7.42992E-06,1.283413463,1.656686308,85961.02825,0.638683987,,,
5710002,1.16584E-05,1.475663115,1.898894611,59941.89758,0.698826348,,,
5711002,1.11839E-05,1.676242968,1.99101562,64340.09679,0.719573171,,,
5712002,1.69422E-05,2.011668422,2.416550731,47289.06598,0.801182545,,,
5713002,1.42976E-05,1.89882681,2.295665266,54574.12456,0.780277117,,,
5714002,1.99392E-05,1.978309109,2.297305652,39147.59133,0.780572456,,,
5715002,1.71632E-05,1.891350033,2.423231013,46744.73221,0.802287861,,,
5716002,1.53011E-05,1.717316446,2.100831614,48547.29376,0.742826661,,,
5717002,1.27436E-05,1.506214778,1.88105516,54511.64424,0.694675389,,,
5718002,3.90654E-06,1.239520724,1.602982073,159789.3587,0.624222912,,,
5719002,1.18453E-05,1.359957457,1.813687232,57289.03738,0.678604477,,,
5720002,5.03227E-06,0.926651249,1.321222016,107601.029,0.54147706,,,
5721002,1.15871E-05,1.520009968,1.966132469,61627.2022,0.714082055,,,
5722002,1.40983E-06,0.882316215,1.33268192,386622.2828,0.545070063,,,
5723002,1.01437E-05,1.22757431,1.715608331,64480.85744,0.65407501,,,
5724002,2.21336E-06,0.649250953,1.106139529,212543.9086,0.470436788,,,
5725002,1.78964E-06,0.685722041,0.997521392,241366.4958,0.431959258,,,
5726002,1.18637E-05,1.449459142,2.01091916,61018.5917,0.723905842,,,
5727002,1.29556E-05,1.873073968,2.343056184,60875.66865,0.788679036,,,
